,merchant_category_code_cat,merchant_category_code_previoustransaction_cat,zipcode_cat,zipcode_previoustransaction_cat,transaction_value_cat,transaction_value_previoustransaction_cat,pos_entry,creditcard_limit_cat,brand_visa_mastercard_cat,type_of_creditcard_cat,fraudscore_cat,type_person_cat,trans_nacional_cat,numb_of_installments_cat,transactionspeed_cat,dif_fraudscore_cat,transaction_limit_cat,TARGET
14480,9.0,0.0,1.0,0.0,9.0,1.0,2.0,9.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,3.0,0.0,0
14481,22.0,0.0,1.0,0.0,5.0,1.0,2.0,9.0,1.0,3.0,6.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14482,1.0,7.0,0.0,2.0,1.0,6.0,1.0,9.0,1.0,3.0,5.0,1.0,1.0,1.0,5.0,5.0,0.0,0
14483,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,1.0,3.0,8.0,1.0,1.0,1.0,2.0,5.0,0.0,0
14484,9.0,9.0,8.0,8.0,8.0,8.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14485,9.0,9.0,8.0,8.0,8.0,8.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,4.0,0.0,0
14486,22.0,9.0,9.0,8.0,4.0,8.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0
14487,9.0,9.0,9.0,9.0,7.0,5.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,0
14488,13.0,9.0,8.0,9.0,4.0,7.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
14489,6.0,22.0,8.0,8.0,9.0,7.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0
14490,13.0,0.0,1.0,0.0,3.0,1.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14491,22.0,0.0,7.0,0.0,6.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14492,8.0,0.0,6.0,0.0,9.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14493,6.0,0.0,5.0,0.0,7.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14494,22.0,6.0,5.0,5.0,2.0,7.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,4.0,0.0,0
14495,6.0,0.0,9.0,0.0,7.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14496,9.0,6.0,9.0,9.0,4.0,7.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
14497,6.0,0.0,4.0,0.0,3.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14498,22.0,6.0,4.0,4.0,7.0,5.0,2.0,9.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,5.0,0.0,0
14499,6.0,6.0,4.0,4.0,9.0,9.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0
14500,22.0,6.0,4.0,4.0,5.0,9.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0
14501,8.0,22.0,3.0,4.0,9.0,5.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,3.0,7.0,4.0,0.0,0
14502,6.0,8.0,3.0,3.0,9.0,9.0,2.0,9.0,1.0,3.0,3.0,1.0,0.0,1.0,4.0,5.0,0.0,1
14503,6.0,6.0,3.0,3.0,9.0,9.0,2.0,9.0,1.0,3.0,5.0,1.0,0.0,2.0,2.0,5.0,0.0,1
14504,6.0,6.0,4.0,3.0,9.0,9.0,2.0,9.0,1.0,3.0,4.0,1.0,0.0,1.0,4.0,1.0,0.0,1
14505,22.0,0.0,7.0,0.0,7.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14506,4.0,22.0,1.0,7.0,5.0,7.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0
14507,6.0,0.0,1.0,0.0,3.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14508,13.0,0.0,1.0,0.0,7.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14509,13.0,6.0,4.0,4.0,4.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0
14510,6.0,13.0,4.0,4.0,4.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0
14511,8.0,0.0,7.0,0.0,8.0,1.0,2.0,9.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,3.0,0.0,0
14512,6.0,8.0,7.0,7.0,8.0,8.0,2.0,9.0,1.0,3.0,3.0,1.0,0.0,1.0,7.0,4.0,0.0,0
14513,22.0,0.0,5.0,0.0,4.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14514,22.0,22.0,5.0,5.0,8.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,3.0,0.0,0
14515,15.0,22.0,5.0,5.0,3.0,8.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14516,9.0,15.0,5.0,5.0,6.0,3.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
14517,3.0,9.0,1.0,5.0,9.0,6.0,2.0,9.0,1.0,3.0,7.0,1.0,0.0,3.0,7.0,5.0,0.0,0
14518,3.0,3.0,1.0,1.0,4.0,9.0,2.0,9.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0
14519,15.0,3.0,1.0,1.0,4.0,4.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,0
14520,3.0,15.0,1.0,1.0,9.0,4.0,2.0,9.0,1.0,3.0,8.0,1.0,0.0,3.0,3.0,5.0,0.0,0
14521,9.0,3.0,1.0,1.0,8.0,9.0,2.0,9.0,1.0,3.0,9.0,1.0,0.0,1.0,2.0,4.0,0.0,0
14522,12.0,9.0,1.0,1.0,7.0,8.0,2.0,9.0,1.0,3.0,7.0,1.0,0.0,1.0,4.0,1.0,0.0,0
14523,3.0,12.0,1.0,1.0,9.0,7.0,2.0,9.0,1.0,3.0,7.0,1.0,0.0,3.0,4.0,4.0,0.0,0
14524,9.0,3.0,1.0,1.0,6.0,9.0,2.0,9.0,1.0,3.0,6.0,1.0,0.0,1.0,3.0,1.0,0.0,0
14525,15.0,9.0,1.0,1.0,7.0,6.0,2.0,9.0,1.0,3.0,4.0,1.0,0.0,1.0,4.0,1.0,0.0,0
14526,22.0,15.0,7.0,1.0,6.0,7.0,2.0,9.0,1.0,3.0,6.0,1.0,0.0,1.0,2.0,5.0,0.0,0
14527,6.0,22.0,6.0,7.0,9.0,6.0,2.0,9.0,1.0,3.0,9.0,1.0,0.0,1.0,3.0,5.0,0.0,0
14528,15.0,6.0,4.0,6.0,4.0,9.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,6.0,1.0,0.0,0
14529,9.0,15.0,5.0,4.0,4.0,4.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0
14530,15.0,1.0,5.0,5.0,2.0,4.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,5.0,4.0,0.0,0
14531,4.0,15.0,5.0,5.0,9.0,2.0,2.0,9.0,1.0,3.0,4.0,1.0,0.0,2.0,2.0,5.0,0.0,0
14532,4.0,4.0,5.0,5.0,9.0,9.0,2.0,9.0,1.0,3.0,8.0,1.0,0.0,2.0,3.0,5.0,0.0,1
14533,22.0,4.0,6.0,5.0,6.0,9.0,2.0,9.0,1.0,3.0,7.0,1.0,0.0,1.0,3.0,1.0,0.0,0
14534,4.0,15.0,5.0,6.0,9.0,4.0,2.0,9.0,1.0,3.0,7.0,1.0,0.0,2.0,3.0,5.0,0.0,1
14535,1.0,0.0,3.0,0.0,2.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14536,9.0,7.0,3.0,3.0,4.0,4.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
14537,15.0,0.0,5.0,0.0,8.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14538,6.0,15.0,1.0,5.0,3.0,8.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0
14539,22.0,6.0,1.0,5.0,9.0,1.0,1.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,0
14540,16.0,22.0,5.0,1.0,7.0,9.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,0
14541,18.0,15.0,6.0,5.0,8.0,1.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,2.0,4.0,4.0,0.0,0
14542,4.0,9.0,5.0,5.0,2.0,7.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,0
14543,3.0,4.0,5.0,5.0,3.0,2.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0
14544,6.0,3.0,5.0,5.0,7.0,3.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0
14545,15.0,6.0,1.0,5.0,4.0,7.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,1
14546,15.0,15.0,1.0,1.0,8.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,1
14547,15.0,15.0,1.0,1.0,8.0,8.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,1
14548,6.0,6.0,1.0,1.0,8.0,8.0,2.0,9.0,1.0,3.0,5.0,1.0,0.0,1.0,2.0,5.0,0.0,1
14549,15.0,15.0,1.0,1.0,9.0,9.0,2.0,9.0,1.0,3.0,9.0,1.0,0.0,2.0,2.0,4.0,0.0,1
14550,13.0,13.0,4.0,4.0,3.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
14551,13.0,6.0,4.0,4.0,3.0,7.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0
14552,22.0,13.0,4.0,4.0,4.0,3.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0
14553,6.0,22.0,4.0,4.0,5.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
14554,13.0,13.0,4.0,4.0,4.0,5.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
14555,7.0,0.0,2.0,0.0,2.0,1.0,1.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14556,7.0,7.0,9.0,2.0,3.0,2.0,1.0,7.0,1.0,3.0,1.0,1.0,0.0,1.0,6.0,4.0,0.0,0
14557,4.0,0.0,5.0,0.0,9.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14558,22.0,4.0,6.0,5.0,6.0,9.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
14559,6.0,8.0,5.0,6.0,6.0,8.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0,0
14560,6.0,0.0,2.0,0.0,7.0,1.0,2.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14561,22.0,6.0,2.0,2.0,5.0,7.0,2.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0
14562,15.0,22.0,2.0,2.0,6.0,5.0,2.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0
14563,6.0,15.0,2.0,2.0,7.0,6.0,2.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0
14564,7.0,0.0,2.0,0.0,4.0,1.0,1.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14565,13.0,0.0,9.0,0.0,8.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14566,13.0,0.0,1.0,0.0,2.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14567,7.0,0.0,9.0,0.0,4.0,1.0,1.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14568,9.0,0.0,1.0,0.0,1.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14569,9.0,9.0,1.0,1.0,6.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
14570,9.0,9.0,1.0,1.0,8.0,6.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0
14571,6.0,15.0,4.0,1.0,3.0,3.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
14572,15.0,6.0,4.0,4.0,3.0,3.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14573,1.0,15.0,4.0,4.0,2.0,3.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14574,15.0,1.0,1.0,4.0,7.0,2.0,1.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,0
14575,9.0,15.0,4.0,1.0,1.0,7.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0
14576,15.0,9.0,4.0,4.0,2.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
14577,9.0,3.0,1.0,5.0,5.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
14578,22.0,9.0,6.0,1.0,6.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0
14579,15.0,22.0,1.0,6.0,5.0,6.0,1.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,4.0,0.0,0
14580,7.0,15.0,9.0,1.0,9.0,5.0,1.0,9.0,1.0,3.0,7.0,1.0,0.0,3.0,6.0,5.0,0.0,1
14581,3.0,0.0,4.0,0.0,5.0,1.0,2.0,6.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14582,7.0,0.0,4.0,0.0,8.0,1.0,1.0,8.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14583,3.0,6.0,2.0,2.0,7.0,8.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0
14584,22.0,0.0,9.0,0.0,7.0,1.0,2.0,7.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14585,9.0,9.0,9.0,9.0,3.0,8.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0
14586,15.0,6.0,9.0,9.0,6.0,2.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0
14587,6.0,0.0,2.0,0.0,6.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14588,9.0,0.0,7.0,0.0,9.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14589,9.0,9.0,8.0,7.0,9.0,9.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,2.0,7.0,1.0,0.0,0
14590,9.0,9.0,8.0,8.0,7.0,9.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,2.0,5.0,2.0,0.0,0
14591,7.0,9.0,4.0,8.0,9.0,7.0,8.0,9.0,1.0,3.0,3.0,1.0,0.0,2.0,7.0,5.0,1.0,0
14592,9.0,7.0,8.0,4.0,6.0,9.0,2.0,9.0,1.0,3.0,2.0,1.0,0.0,1.0,5.0,1.0,0.0,0
14593,22.0,9.0,8.0,8.0,5.0,6.0,2.0,9.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0
14594,3.0,22.0,7.0,8.0,6.0,5.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0
14595,9.0,3.0,7.0,7.0,6.0,6.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0
14596,9.0,9.0,7.0,7.0,6.0,6.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
14597,8.0,9.0,7.0,7.0,4.0,6.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
14598,8.0,8.0,7.0,7.0,9.0,4.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,3.0,6.0,5.0,0.0,0
14599,8.0,3.0,7.0,7.0,4.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0
14600,7.0,8.0,4.0,7.0,9.0,4.0,8.0,9.0,1.0,3.0,7.0,1.0,0.0,2.0,3.0,5.0,0.0,1
14601,7.0,7.0,4.0,4.0,9.0,9.0,8.0,9.0,1.0,3.0,7.0,1.0,0.0,2.0,7.0,1.0,0.0,0
14602,9.0,0.0,2.0,0.0,8.0,1.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14603,9.0,22.0,2.0,2.0,4.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0
14604,6.0,9.0,5.0,2.0,5.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
14605,18.0,6.0,5.0,5.0,8.0,5.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,4.0,0.0,0
14606,13.0,0.0,1.0,0.0,4.0,1.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14607,8.0,0.0,9.0,0.0,3.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14608,8.0,0.0,6.0,0.0,6.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14609,6.0,0.0,8.0,0.0,3.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14610,6.0,15.0,8.0,8.0,8.0,3.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
14611,7.0,22.0,2.0,2.0,3.0,4.0,1.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,0
14612,18.0,8.0,2.0,2.0,3.0,7.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0
14613,18.0,22.0,2.0,2.0,9.0,4.0,2.0,9.0,1.0,3.0,7.0,1.0,0.0,1.0,7.0,5.0,0.0,0
14614,9.0,18.0,2.0,2.0,2.0,9.0,2.0,9.0,1.0,3.0,2.0,1.0,0.0,1.0,6.0,1.0,0.0,0
14615,13.0,13.0,2.0,2.0,4.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0
14616,7.0,22.0,2.0,2.0,3.0,8.0,1.0,9.0,1.0,3.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,0
14617,13.0,7.0,2.0,2.0,7.0,3.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,6.0,1.0,0.0,0
14618,13.0,13.0,2.0,2.0,9.0,7.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,0
14619,16.0,13.0,2.0,2.0,6.0,9.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,5.0,4.0,0.0,0
14620,6.0,16.0,2.0,2.0,9.0,6.0,2.0,9.0,1.0,3.0,7.0,1.0,0.0,2.0,7.0,5.0,0.0,1
14621,13.0,6.0,1.0,2.0,9.0,9.0,2.0,9.0,1.0,3.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1
14622,13.0,13.0,5.0,1.0,9.0,9.0,2.0,9.0,1.0,3.0,5.0,1.0,0.0,1.0,5.0,1.0,0.0,1
14623,7.0,0.0,2.0,0.0,1.0,1.0,1.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14624,13.0,13.0,4.0,8.0,4.0,4.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
14625,6.0,0.0,2.0,0.0,3.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14626,16.0,0.0,8.0,0.0,3.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14627,9.0,16.0,8.0,8.0,6.0,3.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
14628,6.0,22.0,8.0,8.0,7.0,7.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
14629,6.0,6.0,8.0,8.0,4.0,7.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
14630,6.0,6.0,8.0,8.0,3.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
14631,16.0,6.0,8.0,8.0,3.0,3.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
14632,12.0,0.0,5.0,0.0,5.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14633,11.0,14.0,4.0,4.0,8.0,4.0,1.0,9.0,1.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,0
14634,13.0,22.0,3.0,3.0,7.0,2.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0,0
14635,22.0,13.0,3.0,3.0,2.0,7.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
14636,6.0,6.0,3.0,3.0,4.0,2.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14637,22.0,0.0,4.0,0.0,3.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14638,22.0,22.0,4.0,4.0,4.0,3.0,2.0,8.0,1.0,3.0,1.0,1.0,0.0,1.0,5.0,4.0,0.0,0
14639,17.0,22.0,4.0,4.0,2.0,4.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0
14640,6.0,17.0,4.0,4.0,1.0,2.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0,0
14641,6.0,0.0,5.0,0.0,8.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14642,9.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14643,9.0,9.0,0.0,0.0,1.0,1.0,9.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0
14644,13.0,9.0,0.0,0.0,1.0,1.0,9.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,0
14645,8.0,14.0,0.0,0.0,1.0,1.0,9.0,9.0,1.0,3.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,0
14646,6.0,0.0,2.0,0.0,7.0,1.0,2.0,5.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14647,15.0,0.0,6.0,0.0,7.0,1.0,1.0,8.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14648,6.0,15.0,6.0,6.0,1.0,7.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
14649,22.0,0.0,4.0,0.0,5.0,1.0,1.0,8.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14650,6.0,0.0,3.0,0.0,5.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14651,6.0,6.0,3.0,3.0,8.0,5.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,0
14652,15.0,6.0,5.0,5.0,6.0,7.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,2.0,5.0,2.0,0.0,0
14653,15.0,4.0,5.0,5.0,3.0,2.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
14654,4.0,15.0,5.0,5.0,4.0,3.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14655,4.0,4.0,5.0,5.0,2.0,4.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0
14656,6.0,4.0,5.0,5.0,4.0,2.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0
14657,1.0,0.0,5.0,0.0,4.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14658,1.0,1.0,5.0,5.0,3.0,4.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0
14659,9.0,1.0,5.0,5.0,4.0,3.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0
14660,0.0,9.0,5.0,5.0,7.0,4.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,0
14661,22.0,22.0,1.0,5.0,4.0,4.0,1.0,8.0,1.0,3.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,0
14662,1.0,0.0,2.0,0.0,9.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,0
14663,9.0,1.0,2.0,2.0,5.0,9.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
14664,6.0,0.0,7.0,0.0,4.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14665,8.0,6.0,7.0,7.0,6.0,4.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,2.0,5.0,3.0,0.0,0
14666,9.0,15.0,2.0,2.0,9.0,7.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,2.0,6.0,4.0,0.0,0
14667,6.0,7.0,2.0,2.0,2.0,5.0,2.0,9.0,1.0,3.0,5.0,1.0,0.0,1.0,5.0,5.0,0.0,0
14668,6.0,6.0,2.0,2.0,9.0,2.0,2.0,9.0,1.0,3.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,0
